minutes_watched,days_engage,eng_quiz,eng_exam,eng_hub_qa,st_purch
0.6,1,0,0,0,0
0.9,1,0,0,0,0
491.8,11,1,1,1,0
6.8,2,0,0,0,0
4.3,1,0,0,0,0
1.4,1,0,0,0,0
0.7,1,0,0,0,0
10.0,1,0,0,0,0
0.0,1,0,1,0,0
7.1,1,0,0,0,0
0.8,1,0,0,0,0
10.4,1,1,0,0,0
6.2,1,0,0,0,0
0.7,1,0,0,0,0
61.0,2,1,1,0,0
6.2,1,0,0,0,0
11.5,1,1,0,0,0
2.4,2,0,0,0,0
194.6,5,1,0,0,1
4.4,1,1,0,0,0
5.6,1,0,0,0,0
0.1,1,0,0,0,0
0.5,2,0,0,0,0
41.0,1,1,1,0,0
75.1,1,1,1,0,0
0.2,1,0,0,0,0
4294.8,121,1,1,1,1
7.5,1,0,0,0,0
3.5,1,1,0,0,0
25.5,2,0,0,0,0
2.5,1,0,0,0,0
47.400000000000006,2,1,0,0,0
1.2,1,0,0,0,0
0.2,1,0,0,0,0
2.7,1,0,0,0,0
58.9,1,1,1,0,0
6.6,1,1,0,0,0
62.0,2,1,0,0,0
317.20000000000005,5,1,1,0,1
1.6,1,0,0,0,0
53.400000000000006,3,1,0,0,0
15.5,1,0,0,0,0
0.0,0,0,0,1,0
25.7,2,1,0,0,0
6.6,1,1,0,0,0
6.4,1,0,0,0,0
171.3,13,1,0,0,1
1.5,1,0,0,0,0
1.5,1,0,0,0,0
0.3,1,0,0,0,0
729.9000000000001,15,1,1,0,0
2.6,1,0,0,0,0
9.1,2,1,0,0,0
2.0,2,0,0,0,0
2.9,1,0,1,0,0
35.7,2,1,1,0,0
10.0,1,0,0,0,0
1.6,1,0,0,0,0
0.2,1,0,0,0,0
5.6,1,0,0,0,0
2.8,1,0,0,0,0
1.8,1,0,0,0,0
0.8,1,0,0,0,0
143.5,9,1,1,0,1
58.4,2,1,0,0,0
7.3,1,0,0,0,0
1193.7,54,1,1,1,1
677.4,32,1,1,0,1
64.1,3,1,0,0,0
1.7,1,0,0,0,0
53.4,6,1,1,0,0
9.8,1,1,1,0,0
1.4,1,0,0,0,0
689.8,21,1,1,0,1
155.20000000000002,7,1,1,0,1
19.8,1,0,0,0,0
188.9,9,1,1,0,1
170.29999999999998,4,1,1,0,1
46.900000000000006,2,0,1,0,0
63.8,3,1,1,0,0
44.4,2,1,0,0,0
1.3,1,1,0,0,0
380.3,11,1,1,0,1
30.0,1,0,1,0,0
72.3,1,1,1,0,0
60.6,2,0,1,0,0
557.5,22,1,1,0,1
34.8,1,1,0,0,0
0.9,1,0,0,0,0
26.000000000000004,4,0,0,0,0
161.0,2,1,1,0,1
135.1,3,1,1,0,0
729.3,26,1,1,0,1
611.4,36,0,1,1,1
1.2,1,0,0,0,0
56.5,2,1,0,0,0
0.4,1,0,0,0,0
0.5,1,0,0,0,0
0.4,1,0,0,0,0
5.1,1,0,0,0,0
3.8,2,0,0,0,0
739.0,8,1,0,0,1
40.3,1,1,0,0,0
3.3000000000000003,3,1,0,0,0
115.9,5,1,1,0,0
39.8,1,1,0,0,0
467.5,14,1,1,1,1
1.2,1,0,0,0,0
0.8,1,0,0,0,0
1.7,1,0,0,0,0
54.6,2,1,1,0,0
697.0,11,1,1,0,1
20.6,4,0,0,0,0
19.1,1,0,0,0,0
60.4,1,1,1,0,0
54.9,2,1,1,0,0
0.3,1,0,0,0,0
0.4,1,0,0,0,0
17.5,2,1,0,0,0
45.6,3,1,0,0,1
1317.8,53,1,1,0,1
3.6,1,0,0,0,0
1.3,1,0,0,0,0
61.3,1,1,0,0,1
8.8,1,0,0,0,0
748.4,24,1,1,1,1
589.4,32,1,1,0,1
0.4,1,0,0,0,0
0.4,1,0,0,0,0
800.0,12,1,1,0,1
49.9,1,0,0,0,0
30.9,3,1,0,0,0
1.8,1,0,0,0,0
351.9,13,1,1,0,1
0.4,1,0,0,0,0
89.9,3,1,0,0,0
16.8,7,1,1,0,0
3.0,1,0,0,0,0
15.7,5,0,0,0,0
17.6,3,1,1,0,0
93.2,3,1,0,0,0
12.2,2,1,0,0,0
0.2,1,0,0,0,0
144.0,5,1,1,0,0
903.1,31,1,1,1,1
1539.3,29,1,1,0,1
127.3,10,1,0,0,0
2.7,1,0,0,0,0
10.4,1,0,0,0,0
6.0,2,0,0,0,0
0.1,1,0,0,0,0
10.6,2,1,0,0,0
64.2,1,1,0,0,0
136.79999999999998,8,1,0,0,1
0.9,1,0,0,0,0
2.9,1,0,0,0,0
1214.3,59,1,1,0,1
7.9,1,1,0,0,0
891.4,30,1,1,0,1
44.1,1,1,0,0,0
6.9,1,0,0,0,0
18.5,1,1,0,0,0
0.8,1,0,0,0,0
441.7,24,1,1,0,1
2722.0,38,1,1,0,1
0.7,2,0,0,0,0
1.8,1,0,0,0,0
0.1,1,0,0,0,0
2.1,1,0,0,0,0
65.5,3,1,1,0,0
208.1,5,1,1,1,1
0.2,1,0,0,0,0
107.7,6,1,1,0,1
5.3,1,0,0,0,0
2.5,1,0,0,0,0
0.4,1,0,0,0,0
4424.4,91,1,1,1,1
1.4,1,0,0,0,0
0.2,1,0,0,0,0
8.5,1,0,0,0,0
134.1,9,1,0,0,1
394.6,29,1,1,0,1
43.7,2,1,0,0,0
3.6,2,0,0,1,0
9.3,1,1,0,0,0
1.2,2,1,0,0,0
11.7,2,0,0,0,0
47.3,1,1,1,0,0
2195.0,50,1,1,0,1
5.8,1,1,0,0,0
366.8,16,1,1,0,1
8.0,1,0,0,0,0
174.1,10,1,1,0,0
12.2,1,1,0,0,0
90.7,3,1,1,0,0
2.2,1,0,0,0,0
132.9,4,1,1,0,0
1.5,1,1,0,0,0
6.699999999999999,2,0,0,0,1
63.1,3,1,0,0,0
18.5,1,1,0,0,0
14.4,1,1,0,0,0
5.7,1,1,0,0,0
2.1,2,0,0,0,0
1.3,1,0,0,0,0
1.5,1,0,0,0,0
53.2,5,1,1,0,0
2.4,2,0,0,0,0
20.4,2,0,0,0,0
0.0,1,0,1,0,0
30.0,2,1,0,0,0
6.6,1,1,0,0,0
90.8,4,1,0,0,0
986.4,16,1,1,0,1
268.7,4,1,1,0,1
6.7,1,1,0,0,0
0.2,1,0,0,0,0
1.1,1,0,0,0,0
4.0,1,0,0,0,0
528.4,36,1,1,0,1
2031.9,60,1,0,0,1
6.5,1,1,0,0,0
7.0,1,1,0,0,0
59.8,1,1,1,0,0
1.0,1,0,0,0,0
14.7,2,1,0,0,0
0.0,0,0,0,0,1
56.3,4,1,0,0,1
491.1,23,1,1,0,1
20.200000000000003,2,1,0,0,0
1.9,1,0,0,0,0
47.5,3,1,0,0,0
4.9,1,0,0,0,0
1.2,1,0,0,0,0
29.7,1,0,1,0,0
1.8,1,0,0,0,0
8.3,1,0,0,0,0
3.6,1,1,0,0,0
0.0,1,1,0,0,0
21.4,2,1,0,0,0
69.5,2,1,0,0,0
86.1,3,1,0,0,1
279.5,8,1,1,0,1
3.4,1,0,0,0,0
12.9,1,1,0,0,0
1.2,1,0,0,0,0
2.4,1,0,0,0,0
2013.2,64,1,1,1,1
5.5,1,0,0,0,0
1.8,1,0,0,0,0
0.9,1,0,0,0,0
0.3,1,0,0,0,0
4.4,2,0,0,0,0
7.6,2,1,0,0,1
18.8,1,1,0,0,0
67.8,4,1,0,0,0
12.1,2,1,0,0,0
60.8,3,1,0,0,0
3.2,1,0,0,0,0
118.7,2,1,0,0,1
66.1,6,1,1,0,0
2.1,1,0,0,0,0
1.2,1,0,0,0,0
64.0,1,0,1,0,0
0.2,1,0,0,0,0
39.8,1,0,0,0,0
53.8,3,1,1,0,0
20.8,4,1,0,0,0
4.9,2,0,0,0,0
0.1,1,0,0,0,0
350.6,7,1,0,0,1
0.2,1,0,0,0,0
4.0,1,0,0,0,0
57.4,1,0,0,0,0
0.7,1,0,0,0,0
13.6,4,1,1,0,0
3601.2,55,1,1,1,1
392.3,15,1,1,0,1
23.1,1,1,0,0,0
0.8,1,0,0,0,0
19.0,1,1,0,0,1
7.0,1,1,0,0,0
4.9,1,0,0,0,0
0.4,1,0,0,0,0
5.8,1,0,0,0,0
581.6,6,1,1,0,1
790.1,21,1,1,1,1
8.7,1,0,0,0,0
405.6,12,1,1,0,1
2.3,1,0,0,0,0
12.4,1,1,0,0,0
4.7,1,0,0,0,0
28.5,1,1,0,0,0
14.8,2,1,0,0,1
13.6,6,0,0,0,0
0.3,1,0,0,0,0
21.3,3,0,0,0,1
4.0,1,0,0,0,0
3080.3,81,1,1,0,1
19.4,1,1,0,0,0
12.5,1,1,0,0,0
0.0,0,0,0,0,1
0.3,2,0,0,0,0
6.9,1,0,0,0,0
0.2,1,0,0,0,0
19.5,1,0,0,0,0
107.5,1,1,0,0,0
169.1,4,0,0,0,1
420.6,9,1,0,0,1
4.4,1,0,0,0,0
16.6,2,1,0,0,0
2058.9,45,1,1,0,1
5.6,1,0,0,0,0
76.6,4,1,0,0,1
4.8,3,0,0,0,0
6.1000000000000005,3,0,0,0,0
1.9,1,0,0,0,0
21.2,1,1,0,0,0
0.9,1,0,0,0,0
11.2,1,0,1,0,0
6.6,1,1,0,0,0
32.9,1,1,0,0,0
0.1,1,0,0,0,0
3.2,1,0,0,0,0
3.9,2,0,0,0,0
0.2,1,0,0,0,0
1.9,2,0,0,0,0
1.8,1,0,0,0,0
2416.0,59,1,1,1,1
0.4,1,0,0,0,0
17.3,2,0,0,0,0
0.8,1,0,0,0,0
1001.8,12,1,1,0,1
3.0,3,0,0,0,0
1.4,1,0,0,0,0
0.0,0,0,0,0,1
24.0,1,1,0,0,0
1.0,1,0,0,0,0
74.69999999999999,2,1,0,0,0
0.1,1,0,0,0,0
22.3,2,1,0,0,0
0.7,1,0,0,0,0
0.4,1,1,0,0,0
524.5,30,1,1,0,1
204.3,5,1,1,0,1
441.5,16,1,1,0,1
81.6,2,1,0,0,1
0.9,1,0,0,0,0
3.0,1,0,0,0,0
71.3,1,1,1,0,0
9.5,1,1,0,0,0
0.2,1,0,0,0,0
28.0,1,0,0,0,0
55.6,3,0,0,0,0
1.9,1,0,0,0,0
29.6,2,1,0,0,0
2.0,1,0,0,0,0
7.1,1,0,1,0,0
2.7,1,0,0,0,0
12.1,1,1,0,0,0
364.7,19,1,1,0,1
674.5,18,1,1,0,1
1.2,1,0,0,0,0
1.5,1,0,0,0,0
11.7,1,1,0,0,0
11.6,1,0,0,0,0
273.2,3,0,0,0,1
6.6,2,0,0,0,0
2.0,1,0,0,0,0
162.6,21,1,1,0,0
957.8,22,1,1,0,1
33.4,2,1,1,0,0
33.0,1,1,0,0,0
0.3,1,0,0,0,0
0.4,1,0,0,0,0
13.3,1,1,0,0,0
590.6,13,1,1,0,1
17.9,3,1,0,0,0
14.0,2,1,0,0,0
119.4,8,1,0,0,0
36.7,1,0,0,0,0
59.8,2,1,0,0,0
951.2,19,1,1,0,1
0.8,1,0,0,0,0
8.1,1,1,0,0,0
549.3,13,1,1,0,0
280.9,9,1,1,0,1
0.5,1,0,0,0,0
821.3,25,1,1,0,1
70.8,4,1,0,0,0
1.7,1,0,0,0,0
59.4,1,1,1,0,0
67.9,2,1,0,0,0
16.2,2,0,0,0,0
15.1,1,0,0,0,0
7.0,1,0,0,0,0
16.7,1,1,0,0,0
2.4,2,0,1,0,1
533.8,29,1,1,0,1
478.3,18,1,1,1,0
0.5,1,0,0,0,0
2052.4,34,1,1,0,1
1.8,1,0,0,0,0
1.1,1,0,0,0,0
0.2,1,0,0,0,0
6.5,1,0,0,0,0
6.4,2,1,0,0,0
5.5,1,0,0,0,0
128.7,7,1,1,0,0
272.3,20,1,1,0,1
18.7,1,1,0,0,0
3225.3,119,1,1,1,1
3.4,1,0,0,0,0
13.1,1,0,0,0,0
696.1,30,1,1,1,1
7.9,1,0,0,0,0
3.1,1,0,0,0,0
32.2,1,0,0,0,0
0.1,1,0,0,0,0
1.7,1,0,0,0,0
1.1,1,0,0,0,0
58.4,4,0,1,0,0
6.5,1,1,0,0,0
56.400000000000006,2,1,1,0,0
65.8,5,1,0,0,0
33.0,1,1,0,0,0
1.3,1,0,0,0,0
0.2,1,0,0,0,0
1546.1,52,1,1,0,1
1.6,1,0,0,0,0
26.8,2,1,0,0,0
620.1,20,1,1,1,1
4.2,1,0,0,0,0
0.7,1,0,0,0,0
304.0,9,1,1,0,1
0.9,1,0,0,0,0
2.7,1,0,0,0,0
0.1,1,0,0,0,0
1.8,1,0,0,0,0
28.4,2,1,1,0,0
0.7,1,0,0,0,0
0.1,1,0,0,0,0
3626.4,128,1,1,1,1
6.0,2,0,0,0,0
6.2,1,1,0,0,0
6.7,1,0,0,0,0
0.2,2,0,0,0,0
8.7,2,0,0,0,0
5.6,1,0,0,0,0
0.2,1,1,0,1,0
2.9,1,0,0,0,0
51.1,2,1,1,0,0
1.8,1,0,0,0,0
20.0,3,1,0,0,1
1.3,1,0,0,0,0
207.4,6,1,1,0,0
153.1,8,1,1,0,0
0.7,1,0,0,0,0
136.0,10,1,1,0,1
1913.9,28,1,1,0,1
79.19999999999999,2,1,1,0,0
495.9,28,1,1,0,1
13.1,2,0,0,0,0
6.4,1,1,0,0,0
8.8,2,1,0,0,0
3.0,1,0,0,0,0
22.3,1,1,0,0,0
18.7,1,1,0,0,0
6.5,1,0,0,0,0
0.3,1,0,0,0,0
6.7,1,1,0,0,0
0.5,1,0,0,0,0
511.7,29,1,1,0,1
5.0,1,0,0,0,0
11.3,4,1,0,0,0
283.4,7,1,1,0,1
1.2,1,0,0,0,0
57.1,2,1,0,0,0
260.8,7,1,0,0,0
1282.6,35,1,1,1,1
1.4,1,0,0,0,0
157.3,6,1,1,0,0
1039.7,32,1,1,0,1
705.5,17,1,1,0,0
13.3,1,1,0,0,0
123.6,3,1,1,0,0
4.9,1,0,0,0,0
0.4,1,0,0,0,0
15.6,3,0,0,0,0
135.9,3,0,1,0,0
53.6,2,1,0,0,0
9.3,1,0,0,0,0
6.3,1,0,0,0,0
27.5,2,1,0,0,1
0.4,1,0,0,0,0
7.5,1,1,0,0,0
0.3,1,0,0,0,0
4.0,1,0,0,0,0
12.3,1,1,0,0,0
20.3,3,1,0,0,0
15.3,3,0,0,0,0
1935.6,76,1,1,0,1
391.2,23,1,1,0,1
0.5,1,0,0,0,0
471.2,14,1,1,0,1
20.6,3,0,0,0,0
0.5,1,0,0,0,0
358.0,14,0,1,0,1
37.8,1,1,0,0,0
5.2,1,0,0,0,0
0.1,1,0,0,0,0
0.0,0,0,0,0,1
96.2,2,1,0,0,1
1289.2,35,1,1,0,1
2.5,1,0,0,0,0
1.4,1,0,0,0,0
0.3,1,0,0,0,0
45.400000000000006,4,0,1,0,1
0.5,1,0,0,0,0
39.8,4,1,0,0,0
55.2,6,1,1,0,1
25.7,3,1,0,0,0
461.7,13,1,1,0,1
1.0,1,0,0,0,0
13.0,3,1,0,0,1
991.9,26,1,1,0,1
27.3,2,1,0,0,0
510.6,34,1,1,0,1
1.0,1,0,0,0,0
62.5,4,1,1,0,0
24.6,1,1,0,0,0
0.5,1,0,0,0,0
29.6,1,1,0,0,1
2.3,2,0,0,0,0
9.1,1,0,0,0,0
60.6,5,1,0,0,1
265.9,15,1,1,0,1
56.3,2,1,0,0,0
272.9,9,1,0,0,1
6.8,1,1,0,0,0
0.9,1,1,0,0,0
5.6000000000000005,2,0,0,0,0
59.4,2,1,1,0,0
1.9,1,0,0,0,0
0.3,1,0,0,0,0
190.8,11,1,0,0,1
2.1,2,0,0,0,0
47.6,3,1,0,0,1
3.5,2,0,0,0,0
19.4,1,0,0,0,0
334.4,42,1,1,0,1
11.3,2,1,0,0,0
6.6,1,1,0,0,0
201.0,5,1,0,0,0
0.8,1,0,0,0,0
181.8,6,1,1,0,1
76.8,2,1,1,0,0
10.4,1,0,0,0,0
1.2,1,0,0,0,0
0.4,1,0,0,0,0
11.9,1,0,0,0,0
11.9,1,0,0,0,0
0.7,1,0,0,0,0
432.4,23,1,1,0,1
47.8,4,1,0,0,0
4.9,1,0,0,0,0
1560.8,56,1,1,0,1
0.7999999999999999,2,0,0,0,0
3.9,1,0,0,0,0
301.8,11,1,1,0,1
53.8,3,1,1,0,0
0.1,1,0,0,0,0
678.5,25,1,1,0,1
15.6,1,0,0,0,0
109.3,7,1,1,0,1
108.9,2,1,1,0,1
8.6,1,0,0,0,0
1.0,1,0,0,0,0
2130.2000000000003,40,1,1,1,1
52.6,2,0,0,0,0
283.0,28,1,1,0,1
0.5,1,0,0,0,0
2.5,1,0,0,0,0
0.5,1,0,0,0,0
311.6,14,1,1,0,1
9.5,2,0,0,0,0
26.3,3,1,0,0,0
38.8,3,1,0,0,1
497.2,21,1,1,0,1
90.5,5,1,1,0,0
6470.4,139,1,1,1,1
1012.7,21,1,1,0,1
0.5,1,0,1,0,0
15.6,2,1,1,0,0
25.8,3,1,0,0,0
28.9,1,1,0,0,0
577.1,14,1,1,0,1
20.2,2,1,0,0,0
323.3,10,1,1,0,1
555.5,26,1,1,0,1
5.5,1,1,0,0,0
5.8,1,0,0,0,0
8.0,1,0,1,0,0
0.7,1,0,0,0,1
25.7,4,1,0,0,0
26.8,1,1,0,0,0
61.4,1,1,1,0,0
0.9,1,0,0,0,0
1341.0,26,1,1,1,1
43.7,7,1,0,0,0
168.10000000000002,12,1,1,0,1
46.1,1,1,1,0,0
2.0,1,0,0,0,0
0.4,1,0,0,0,0
63.7,3,1,1,0,0
568.3,5,1,1,0,1
0.2,1,0,0,0,0
392.2,9,1,1,0,1
54.1,2,0,0,0,0
0.2,1,0,0,0,0
997.7,65,1,1,0,1
19.6,2,1,0,0,0
1417.0,43,1,1,1,1
0.5,1,0,0,0,0
4.7,1,0,0,0,0
0.4,1,0,0,0,0
0.9,1,0,0,0,0
0.5,1,0,0,0,0
10.2,1,1,0,0,0
66.8,3,1,1,0,0
6.5,1,0,0,0,0
438.6,13,1,1,0,0
84.4,21,1,1,0,1
0.7,1,0,0,0,0
74.7,2,1,1,0,1
4716.8,83,1,1,1,1
52.4,5,1,1,0,1
1.0,1,0,0,0,0
0.3,1,0,0,0,0
761.4,34,1,1,0,1
95.6,5,1,1,0,1
882.3,28,0,0,0,1
8.7,1,1,0,0,0
681.6,14,1,1,0,1
63.7,4,1,1,0,0
0.1,1,0,0,0,0
2.8,1,0,0,0,0
4637.3,88,1,1,1,1
3607.7,100,1,1,0,1
152.9,9,0,0,0,1
0.1,1,0,0,0,0
6.2,1,0,0,0,0
213.4,9,1,1,0,1
172.60000000000002,7,1,1,0,1
5271.0,112,1,1,0,1
18.7,1,0,0,0,0
69.2,3,1,1,0,1
116.0,7,1,1,0,1
0.0,0,0,0,0,1
859.6,26,1,1,0,1
117.2,3,1,1,0,1
1.7,1,0,0,0,0
0.0,0,0,0,0,1
13.1,2,1,0,0,0
21.7,1,1,0,0,0
0.3,1,0,0,0,0
11.1,1,1,0,0,0
3662.8,85,1,1,0,1
3839.4,50,1,1,0,1
15.1,3,1,0,0,0
133.3,12,1,0,0,1
8.4,1,1,0,0,0
0.0,0,0,0,0,1
587.5,20,1,1,0,1
978.0,31,1,1,0,1
0.1,1,0,0,0,0
75.1,4,1,1,0,0
1187.7,38,1,1,0,1
0.1,1,0,0,0,0
0.0,0,0,0,0,1
680.4,21,1,1,0,1
1940.5,32,1,1,0,1
836.3,47,1,1,0,1
376.0,7,1,1,0,1
0.0,0,0,0,0,1
78.2,2,1,1,0,0
16.3,1,1,0,0,0
1660.3,34,1,1,0,1
56.5,6,1,0,0,0
3.9,1,0,0,0,0
26.7,4,1,0,0,0
0.1,1,0,0,0,0
0.1,1,0,0,0,0
1.0,1,0,0,0,0
5.1,1,0,0,0,0
19.3,2,1,0,0,0
9.6,2,1,0,0,0
51.5,3,1,0,0,0
31.6,2,1,0,0,0
3.2,1,0,0,0,0
0.2,1,0,0,0,0
0.2,1,0,0,0,0
10.9,1,1,0,0,0
10.4,1,1,0,0,0
4.9,1,0,0,0,0
0.3,1,0,0,0,0
1.5,1,0,0,0,0
1.2,1,0,0,0,0
0.7,1,0,0,0,0
2.8,1,1,0,0,0
0.9,1,0,0,0,0
3.5,3,1,0,0,0
582.1,12,1,1,0,1
4.8,1,0,0,0,0
57.1,3,1,1,0,0
20.0,1,1,0,0,0
2.5,1,0,0,0,0
42.9,2,1,0,0,0
0.3,1,0,0,0,0
37.1,3,1,0,0,0
0.5,1,0,0,0,0
0.1,1,0,0,0,0
10.9,2,1,0,0,0
2.8,2,0,0,0,0
4981.7,133,1,1,0,1
3.4,2,0,0,0,0
33.4,3,1,0,0,0
41.5,1,1,0,0,0
2.2,1,0,0,0,0
0.4,1,0,0,0,0
0.5,1,0,0,0,0
0.4,1,0,0,0,0
1.1,1,0,0,0,0
0.9,1,0,0,0,0
29.3,1,0,0,0,0
3.4,1,0,0,0,0
1.7,1,0,0,0,0
1.2,1,0,0,0,0
1.5,1,0,0,0,0
5.4,1,0,0,0,0
38.2,3,1,0,0,0
61.0,5,0,1,0,0
91.4,1,1,0,0,0
59.8,2,1,0,0,0
3.9,2,0,0,0,0
1.2,1,1,0,0,0
4.7,1,0,0,0,0
1.4,1,1,0,0,0
11.5,1,0,0,0,0
6.4,1,0,0,0,0
0.2,1,0,0,0,0
57.3,4,1,1,0,0
45.0,2,1,1,0,0
64.0,2,1,0,0,0
0.1,1,0,0,0,0
75.6,3,0,1,0,0
0.6,1,0,0,0,0
379.9,25,1,1,0,1
32.2,2,0,0,0,0
1106.4,20,1,1,0,1
109.4,2,1,0,0,0
3.0,1,0,0,0,0
1.5,1,0,0,0,0
10.5,1,1,0,0,1
44.5,2,1,0,0,0
1530.4,11,1,1,0,1
6.1,1,1,0,0,0
1.0,1,0,0,0,0
75.5,3,0,1,0,0
6.5,1,1,0,0,0
10.4,1,0,0,0,0
0.8,1,0,0,0,0
0.3,1,0,0,0,0
0.2,1,0,0,0,0
0.3,1,0,0,0,0
1.2,1,0,0,0,0
11.7,3,0,0,0,0
16.7,2,0,0,0,0
6.2,2,0,0,0,0
4.9,1,0,0,0,0
27.6,1,1,1,0,0
0.2,1,0,0,0,0
0.5,1,0,0,0,0
3.2,1,0,0,0,0
0.6,1,0,0,0,1
53.400000000000006,3,1,1,0,0
45.7,1,1,0,0,0
0.6,1,0,0,0,0
2.5,1,0,0,0,0
4.0,1,0,0,0,0
37.5,2,0,1,0,0
1.4,1,0,0,0,0
0.8,1,0,0,0,0
3.8,1,0,0,0,0
3.0,1,0,0,0,0
6.8,1,0,0,0,0
6.6,1,0,0,0,0
475.0,22,1,1,0,1
188.6,2,1,0,0,1
1.2,1,0,0,0,0
1.4,2,0,0,0,0
6.6,1,0,0,0,0
8.8,1,0,0,0,0
0.2,1,0,0,0,0
1.0,1,0,0,0,0
5.1,1,0,0,0,0
0.4,1,0,0,0,0
1.6,1,0,0,0,0
19.0,4,1,0,0,0
0.2,2,0,0,0,0
41.1,1,0,0,0,0
10.2,1,1,0,0,0
8.2,1,1,0,0,0
0.1,1,0,0,0,0
0.4,1,0,0,0,0
2.7,1,0,0,0,0
0.1,1,0,0,0,0
2141.7,73,1,1,0,1
0.0,1,0,1,0,0
10.4,3,0,0,0,1
8.399999999999999,2,0,0,0,0
0.1,1,0,0,0,0
0.7,2,0,0,0,0
0.2,1,0,0,0,0
889.2,12,1,1,0,0
14.0,1,1,0,0,0
0.3,1,0,0,0,0
13.8,2,0,0,0,0
4.0,1,0,0,0,0
67.5,2,1,0,0,1
1.2,1,0,0,0,0
78.0,4,1,0,0,0
0.1,1,0,0,0,0
11.6,1,0,0,0,0
54.400000000000006,2,1,1,0,0
46.0,1,1,1,0,0
0.0,1,0,1,0,0
0.3,1,0,0,0,0
4.8,1,0,0,0,0
11.7,1,0,0,0,0
5.3,1,0,0,0,0
6.3,2,1,0,0,0
11.7,1,1,0,0,0
11.3,1,0,0,0,0
20.3,3,1,0,0,0
0.2,1,0,0,0,0
0.2,1,0,0,0,0
9.1,2,1,0,0,0
0.4,1,0,0,0,0
111.2,6,0,1,0,1
0.3,1,1,0,0,0
0.2,1,0,0,0,0
14.7,1,1,0,0,0
1.4,1,0,0,0,0
224.9,5,1,1,0,1
0.2,1,0,0,0,0
0.2,1,0,0,0,0
64.8,4,1,0,0,0
141.4,9,1,1,0,1
8.9,1,1,0,0,0
9.6,1,0,0,0,0
19.7,1,0,1,0,0
4.3,4,0,0,0,0
1.8,1,0,0,0,0
0.8,1,0,0,0,0
0.6,2,0,0,0,1
2.1,1,0,0,0,0
6.2,1,1,0,0,0
903.9,28,1,1,0,1
5.7,1,1,0,0,0
30.4,3,1,0,0,0
8.0,2,1,0,0,0
217.4,14,1,1,0,1
1.0,1,0,0,0,0
5.3,1,0,0,0,0
57.2,5,0,0,0,0
1.0,1,0,1,0,0
1.2,1,0,0,0,0
1.4,1,0,0,0,0
1.6,1,0,0,0,0
0.2,1,0,0,0,0
222.1,12,1,1,0,1
40.9,1,1,0,0,0
1.3,1,1,0,0,0
1.5,1,0,0,0,0
498.7,34,1,1,0,1
2.6,1,0,0,0,0
0.1,1,0,0,0,0
253.3,17,1,1,0,1
42.9,4,1,0,0,0
0.1,1,0,0,0,0
37.9,1,1,0,0,0
62.1,3,1,1,0,0
83.8,3,1,1,0,0
1.4,1,0,0,0,1
13.2,1,0,0,0,0
6.0,2,0,0,0,0
1.1,1,0,0,0,0
3.8,2,0,0,0,0
195.9,9,1,1,0,1
295.6,12,1,1,0,0
6.7,1,1,0,0,0
2.3,1,0,0,0,0
0.4,1,0,0,1,0
9.2,1,0,0,0,0
1.7,1,0,1,0,0
44.0,1,1,0,0,0
43.2,1,1,0,0,0
1.0,1,0,0,0,0
6.5,1,0,0,0,0
0.5,1,0,0,0,0
2.8,1,1,0,0,0
0.4,1,0,0,0,0
0.9,1,0,0,0,0
1.0,1,0,0,0,0
8.799999999999999,3,0,0,0,0
1.6,2,0,0,0,0
6.5,2,0,0,0,0
0.1,1,0,0,0,0
8.6,1,0,0,0,0
0.7,1,0,0,0,0
21.2,2,0,0,0,0
0.2,1,0,0,0,0
0.3,1,0,0,0,0
2.5,1,0,0,0,0
56.7,2,1,0,0,0
25.5,1,1,0,0,0
2.0,1,0,0,0,0
0.0,1,0,1,0,0
28.1,1,0,0,0,0
8.2,1,0,0,0,0
52.900000000000006,4,1,0,0,0
33.0,1,1,0,0,0
202.8,6,1,1,0,0
10.5,1,1,0,0,0
0.4,1,0,0,0,0
0.1,1,0,0,0,0
0.2,1,0,0,0,0
13.1,1,1,0,0,0
9.0,2,0,0,0,0
22.4,1,0,1,0,0
6.6,2,1,0,0,0
708.5,34,1,0,0,1
13.7,1,0,0,0,0
0.3,1,0,0,0,0
2.9,1,0,0,0,0
15.7,2,1,0,0,0
29.3,3,1,0,0,0
6.3,1,0,0,0,0
354.0,9,1,1,0,1
1.3,1,0,0,0,0
70.2,3,1,1,0,0
795.6,5,1,1,0,1
0.9,1,0,0,0,0
28.9,1,1,0,0,0
5.1,1,0,0,0,0
3.2,2,0,0,0,0
0.1,1,0,0,0,0
1.3,1,0,1,0,0
785.5,25,1,1,0,1
6.6,1,1,0,0,0
2.6,1,0,0,0,0
1.2,1,0,0,0,0
1929.4,38,1,1,1,1
2710.5,40,1,1,0,1
80.8,8,1,0,0,1
1.1,1,0,0,0,0
30.9,4,1,0,0,0
7.4,1,1,0,0,0
6.2,1,0,0,0,0
14.0,1,0,0,0,0
7.2,1,0,0,0,0
0.1,1,0,0,0,0
18.1,1,0,0,0,0
1.7,1,0,0,0,0
4.2,1,0,0,0,0
68.5,2,1,0,0,0
6.8,1,0,0,0,0
9.3,1,0,1,0,0
53.6,1,1,0,0,0
117.3,5,0,0,0,0
3.1,1,1,0,0,0
569.8,21,1,1,0,1
26.5,1,0,0,0,0
3009.5,71,1,1,0,1
